Unnamed: 0,imgs,masks
113,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_45.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_45.png
114,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_46.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_46.png
115,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_47.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_47.png
116,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_48.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_48.png
117,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_49.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_49.png
118,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_50.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_50.png
119,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_51.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_51.png
120,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_52.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_52.png
121,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_53.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_53.png
122,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_54.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_54.png
123,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_55.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_55.png
124,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_56.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_56.png
125,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_57.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_57.png
126,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_58.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_58.png
127,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_59.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_59.png
128,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_60.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_60.png
129,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_61.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_61.png
130,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_62.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_62.png
131,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_63.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_63.png
132,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_64.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_64.png
133,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_65.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_65.png
134,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_66.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_66.png
135,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_67.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_67.png
136,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_68.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_68.png
137,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_69.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_69.png
138,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_70.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_70.png
139,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_71.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_71.png
140,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_72.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_72.png
141,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_73.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_73.png
142,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_74.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_74.png
143,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_75.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_75.png
144,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_76.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_76.png
145,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_77.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_77.png
146,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_78.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_78.png
147,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_79.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_79.png
148,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/img/case5014_80.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5014/mask_anatomy_inst/case5014_80.png
149,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_01.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_01.png
150,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_02.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_02.png
151,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_03.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_03.png
152,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_04.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_04.png
153,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_05.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_05.png
154,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_06.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_06.png
155,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_07.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_07.png
156,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_08.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_08.png
157,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_09.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_09.png
158,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_10.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_10.png
159,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_11.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_11.png
160,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_12.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_12.png
161,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_13.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_13.png
162,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_14.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_14.png
163,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_15.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_15.png
164,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_16.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_16.png
165,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_17.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_17.png
166,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_18.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_18.png
167,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_19.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_19.png
168,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/img/case5015_20.png,/data/shared/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5015/mask_anatomy_inst/case5015_20.png
